participant,trial,practice,speed,delta_var,speed_BrelA,completion_time,edgeA_speed,edgeB_initial_speed,edgeB_speed,visual_variable 
5,29,false,medium,small,lower,22.779,19.345200000000002,10.1802,15.983760000000002,lumi
5,30,false,medium,large,lower,10.01,19.345200000000002,10.1802,23.238210000000002,lumi
5,31,false,medium,large,higher,19.708,19.345200000000002,36.755880000000005,16.927049999999998,lumi
5,32,false,high,small,higher,22.358,36.755880000000005,69.936,44.206884,lumi
5,33,false,high,small,lower,19.436,36.755880000000005,19.345200000000002,41.398728,lumi
5,34,false,low,small,lower,15.452,5.358,1.5510000000000002,6.641099999999999,lumi
5,35,false,low,small,higher,17.155,5.358,10.1802,6.9654,lumi
5,36,false,high,large,higher,20.184,36.755880000000005,69.936,44.206884,lumi
5,37,false,high,large,lower,15.186,36.755880000000005,19.345200000000002,33.128655,lumi
5,38,false,medium,same,lower,15.064,19.345200000000002,10.1802,14.53287,lumi
5,39,false,medium,same,higher,31.29,19.345200000000002,36.755880000000005,26.116020000000002,lumi
5,40,false,low,small,higher,24.703,5.358,10.1802,6.9654,lumi
5,41,false,low,small,lower,18.942,5.358,1.5510000000000002,5.0337000000000005,lumi
5,42,false,low,same,lower,16.12,5.358,1.5510000000000002,3.9621,lumi
5,43,false,low,same,higher,42.201,5.358,10.1802,5.625899999999999,lumi
5,44,false,high,medium,higher,14.798,36.755880000000005,69.936,42.36909,lumi
5,45,false,high,medium,lower,28.021,36.755880000000005,19.345200000000002,39.560934,lumi
5,46,false,medium,small,lower,37.73,19.345200000000002,10.1802,20.33643,lumi
5,47,false,medium,small,higher,15.341,19.345200000000002,36.755880000000005,20.79609,lumi
5,48,false,high,large,higher,20.376,36.755880000000005,69.936,37.774604999999994,lumi
5,49,false,high,large,lower,17.842,36.755880000000005,19.345200000000002,45.07431600000001,lumi
5,50,false,low,medium,lower,16.019,5.358,1.5510000000000002,8.114550000000001,lumi
5,51,false,low,medium,higher,23.735,5.358,10.1802,6.429600000000001,lumi
,,,,,,,,,,
2,0,true,low,small,lower,22.906,5.358,1.5510000000000002,7.712700000000002,length
2,1,true,medium,medium,higher,18.942,19.345200000000002,36.755880000000005,27.083280000000006,length
2,2,true,high,large,higher,33.813,36.755880000000005,69.936,70.854897,length
2,3,true,medium,same,lower,14.458,19.345200000000002,10.1802,18.40191,length
2,4,false,medium,same,higher,13.414,19.345200000000002,36.755880000000005,28.05054,length
2,5,false,medium,same,lower,8.345,19.345200000000002,10.1802,17.918280000000003,length
2,6,false,high,medium,lower,165.577,36.755880000000005,19.345200000000002,67.127844,length
2,7,false,high,medium,higher,24.148,36.755880000000005,69.936,44.206884,length
2,8,false,high,same,higher,12.761,36.755880000000005,69.936,34.099016999999996,length
2,9,false,high,same,lower,12.959,36.755880000000005,19.345200000000002,39.560934,length
2,10,false,medium,large,lower,33.43,19.345200000000002,10.1802,39.198,length
2,11,false,medium,large,higher,16.238,19.345200000000002,36.755880000000005,44.49396000000001,length
2,12,false,low,large,higher,11.689,5.358,10.1802,6.429600000000001,length
2,13,false,low,large,lower,14.734,5.358,1.5510000000000002,4.36395,length
2,14,false,medium,small,lower,15.791,19.345200000000002,10.1802,21.787320000000005,length
2,15,false,medium,small,higher,14.229,19.345200000000002,36.755880000000005,29.50143,length
2,16,false,medium,large,higher,17.544,19.345200000000002,36.755880000000005,41.59218,length
2,17,false,medium,large,lower,18.62,19.345200000000002,10.1802,30.976290000000002,length
2,18,false,high,small,lower,12.152,36.755880000000005,19.345200000000002,47.831007,length
2,19,false,high,small,higher,9.119,36.755880000000005,69.936,57.071442,length
2,20,false,low,small,higher,16.008,5.358,10.1802,6.9654,length
2,21,false,low,small,lower,11.644,5.358,1.5510000000000002,3.4263000000000003,length
2,22,false,high,large,lower,12.782,36.755880000000005,19.345200000000002,59.77666800000001,length
2,23,false,high,large,higher,17.425,36.755880000000005,69.936,63.503721000000006,length
2,24,false,medium,same,higher,15.403,19.345200000000002,36.755880000000005,26.59965,length
2,25,false,medium,same,lower,17.183,19.345200000000002,10.1802,18.885540000000002,length
2,26,false,low,small,lower,13.914,5.358,1.5510000000000002,3.5602500000000004,length
2,27,false,low,small,higher,13.597,5.358,10.1802,5.625899999999999,length
2,28,false,low,same,higher,31.594,5.358,10.1802,6.161699999999999,length
2,29,false,low,same,lower,22.994,5.358,1.5510000000000002,7.042949999999999,length
2,30,false,high,medium,lower,12.774,36.755880000000005,19.345200000000002,58.857771000000014,length
2,31,false,high,medium,higher,6.235,36.755880000000005,69.936,66.260412,length
2,32,false,medium,small,higher,18.101,19.345200000000002,36.755880000000005,32.40321,length
2,33,false,medium,small,lower,16.579,19.345200000000002,10.1802,21.303689999999996,length
2,34,false,high,large,lower,18.51,36.755880000000005,19.345200000000002,66.20894700000001,length
2,35,false,high,large,higher,15.085,36.755880000000005,69.936,66.260412,length
2,36,false,low,medium,higher,15.411,5.358,10.1802,6.6975,length
2,37,false,low,medium,lower,21.843,5.358,1.5510000000000002,5.8374000000000015,length
2,38,false,low,large,lower,14.419,5.358,1.5510000000000002,4.89975,length
2,39,false,low,large,higher,11.598,5.358,10.1802,6.027750000000001,length
2,40,false,low,same,higher,15.386,5.358,10.1802,5.625899999999999,length
2,41,false,low,same,lower,12.139,5.358,1.5510000000000002,4.7658000000000005,length
2,42,false,high,small,lower,9.363,36.755880000000005,19.345200000000002,41.398728,length
2,43,false,high,small,higher,20.637,36.755880000000005,69.936,55.233648,length
2,44,false,low,medium,higher,18.281,5.358,10.1802,8.036999999999999,length
2,45,false,low,medium,lower,37.518,5.358,1.5510000000000002,3.2923500000000003,length
2,46,false,medium,medium,lower,30.578,19.345200000000002,10.1802,27.107250000000004,length
2,47,false,medium,medium,higher,21.393,19.345200000000002,36.755880000000005,32.40321,length
2,48,false,medium,medium,higher,22.623,19.345200000000002,36.755880000000005,28.05054,length
2,49,false,medium,medium,lower,10.302,19.345200000000002,10.1802,29.525400000000005,length
2,50,false,high,same,lower,8.481,36.755880000000005,19.345200000000002,49.668801,length
2,51,false,high,same,higher,12.485,36.755880000000005,69.936,56.152545,length
5,0,true,low,small,lower,55.614,5.358,1.5510000000000002,3.5602500000000004,length
5,1,true,medium,medium,higher,28.56,19.345200000000002,36.755880000000005,28.05054,length
5,2,true,high,large,higher,14.963,36.755880000000005,69.936,57.071442,length
5,3,true,medium,same,lower,14.204,19.345200000000002,10.1802,17.434649999999998,length
5,4,false,low,large,higher,31.412,5.358,10.1802,6.83145,length
5,5,false,low,large,lower,23.181,5.358,1.5510000000000002,7.1769,length
5,6,false,low,same,lower,13.397,5.358,1.5510000000000002,5.435549999999999,length
5,7,false,low,same,higher,13.341,5.358,10.1802,4.8222,length
5,8,false,high,small,higher,18.586,36.755880000000005,69.936,49.720266,length
5,9,false,high,small,lower,13.632,36.755880000000005,19.345200000000002,39.560934,length
5,10,false,low,medium,lower,24.941,5.358,1.5510000000000002,5.971350000000001,length
5,11,false,low,medium,higher,22.449,5.358,10.1802,5.625899999999999,length
5,12,false,medium,medium,higher,22.624,19.345200000000002,36.755880000000005,20.79609,length
5,13,false,medium,medium,lower,38.34,19.345200000000002,10.1802,17.918280000000003,length
5,14,false,medium,medium,lower,22.155,19.345200000000002,10.1802,16.46739,length
5,15,false,medium,medium,higher,19.795,19.345200000000002,36.755880000000005,19.82883,length
5,16,false,high,same,higher,21.739,36.755880000000005,69.936,38.693501999999995,length
5,17,false,high,same,lower,22.911,36.755880000000005,19.345200000000002,32.209758,length
5,18,false,medium,same,lower,14.7,19.345200000000002,10.1802,23.72184,length
5,19,false,medium,same,higher,21.582,19.345200000000002,36.755880000000005,19.345200000000002,length
5,20,false,high,medium,higher,10.358,36.755880000000005,69.936,42.36909,length
5,21,false,high,medium,lower,21.953,36.755880000000005,19.345200000000002,34.966449000000004,length
5,22,false,high,same,lower,16.32,36.755880000000005,19.345200000000002,44.155419,length
5,23,false,high,same,higher,21.331,36.755880000000005,69.936,39.612399,length
5,24,false,medium,large,higher,29.867,19.345200000000002,36.755880000000005,29.50143,length
5,25,false,medium,large,lower,17.573,19.345200000000002,10.1802,27.107250000000004,length
5,26,false,low,large,lower,21.557,5.358,1.5510000000000002,5.971350000000001,length
5,27,false,low,large,higher,17.323,5.358,10.1802,6.6975,length
5,28,false,medium,small,higher,23.041,19.345200000000002,36.755880000000005,26.116020000000002,length
5,29,false,medium,small,lower,21.51,19.345200000000002,10.1802,14.53287,length
5,30,false,medium,large,lower,26.842,19.345200000000002,10.1802,24.205470000000002,length
5,31,false,medium,large,higher,18.301,19.345200000000002,36.755880000000005,29.50143,length
5,32,false,high,small,higher,23.318,36.755880000000005,69.936,45.125781,length
5,33,false,high,small,lower,14.805,36.755880000000005,19.345200000000002,36.804243,length
5,34,false,low,small,lower,23.987,5.358,1.5510000000000002,4.63185,length
5,35,false,low,small,higher,34.511,5.358,10.1802,7.769100000000001,length
5,36,false,high,large,higher,20.537,36.755880000000005,69.936,64.422618,length
5,37,false,high,large,lower,16.173,36.755880000000005,19.345200000000002,48.74990400000001,length
5,38,false,medium,same,lower,15.944,19.345200000000002,10.1802,21.787320000000005,length
5,39,false,medium,same,higher,31.47,19.345200000000002,36.755880000000005,20.79609,length
5,40,false,low,small,higher,12.208,5.358,10.1802,6.295649999999999,length
5,41,false,low,small,lower,21.894,5.358,1.5510000000000002,7.444799999999999,length
5,42,false,low,same,lower,25.419,5.358,1.5510000000000002,5.435549999999999,length
5,43,false,low,same,higher,27.076,5.358,10.1802,5.625899999999999,length
5,44,false,high,medium,higher,10.099,36.755880000000005,69.936,47.882472,length
5,45,false,high,medium,lower,18.436,36.755880000000005,19.345200000000002,37.72314,length
5,46,false,medium,small,lower,30.774,19.345200000000002,10.1802,12.59835,length
5,47,false,medium,small,higher,43.16,19.345200000000002,36.755880000000005,19.345200000000002,length
5,48,false,high,large,higher,13.998,36.755880000000005,69.936,51.558060000000005,length
5,49,false,high,large,lower,16.893,36.755880000000005,19.345200000000002,42.31762500000001,length
5,50,false,low,medium,lower,26.448,5.358,1.5510000000000002,6.50715,length
5,51,false,low,medium,higher,21.29,5.358,10.1802,6.429600000000001,length
,,,,,,,,,,
4,0,true,low,small,lower,61.452,5.358,1.5510000000000002,4.7658000000000005,chroma
4,1,true,medium,medium,higher,52.194,19.345200000000002,36.755880000000005,21.27972,chroma
4,2,true,high,large,higher,15.678,36.755880000000005,69.936,37.774604999999994,chroma
4,3,true,medium,same,lower,30.694,19.345200000000002,10.1802,12.59835,chroma
4,4,false,high,small,higher,16.379,36.755880000000005,69.936,35.936811,chroma
4,5,false,high,small,lower,73.164,36.755880000000005,19.345200000000002,36.804243,chroma
4,6,false,low,medium,lower,85.357,5.358,1.5510000000000002,5.8374000000000015,chroma
4,7,false,low,medium,higher,131.067,5.358,10.1802,6.161699999999999,chroma
4,8,false,medium,medium,higher,67.13,19.345200000000002,36.755880000000005,20.79609,chroma
4,9,false,medium,medium,lower,144.184,19.345200000000002,10.1802,20.82006,chroma
4,10,false,medium,medium,lower,12.105,19.345200000000002,10.1802,19.852800000000002,chroma
4,11,false,medium,medium,higher,28.916,19.345200000000002,36.755880000000005,20.79609,chroma
4,12,false,high,same,higher,44.299,36.755880000000005,69.936,34.099016999999996,chroma
4,13,false,high,same,lower,30.954,36.755880000000005,19.345200000000002,39.560934,chroma
4,14,false,medium,same,lower,27.284,19.345200000000002,10.1802,14.53287,chroma
4,15,false,medium,same,higher,36.897,19.345200000000002,36.755880000000005,18.377940000000002,chroma
4,16,false,high,medium,higher,94.759,36.755880000000005,69.936,35.936811,chroma
4,17,false,high,medium,lower,89.762,36.755880000000005,19.345200000000002,30.371964000000002,chroma
4,18,false,high,same,lower,30.547,36.755880000000005,19.345200000000002,39.560934,chroma
4,19,false,high,same,higher,20.466,36.755880000000005,69.936,33.18012,chroma
4,20,false,medium,large,higher,41.942,19.345200000000002,36.755880000000005,17.89431,chroma
4,21,false,medium,large,lower,35.73,19.345200000000002,10.1802,20.82006,chroma
4,22,false,low,large,lower,31.669,5.358,1.5510000000000002,6.50715,chroma
4,23,false,low,large,higher,22.891,5.358,10.1802,4.152449999999999,chroma
4,24,false,medium,small,higher,36.616,19.345200000000002,36.755880000000005,18.86157,chroma
4,25,false,medium,small,lower,33.406,19.345200000000002,10.1802,21.303689999999996,chroma
4,26,false,medium,large,lower,40.545,19.345200000000002,10.1802,18.885540000000002,chroma
4,27,false,medium,large,higher,19.076,19.345200000000002,36.755880000000005,15.476160000000002,chroma
4,28,false,high,small,higher,7.92,36.755880000000005,69.936,35.017914000000005,chroma
4,29,false,high,small,lower,20.842,36.755880000000005,19.345200000000002,40.479831,chroma
4,30,false,low,small,lower,8.938,5.358,1.5510000000000002,4.36395,chroma
4,31,false,low,small,higher,15.621,5.358,10.1802,6.429600000000001,chroma
4,32,false,high,large,higher,56.653,36.755880000000005,69.936,43.287987,chroma
4,33,false,high,large,lower,58.816,36.755880000000005,19.345200000000002,29.453067,chroma
4,34,false,medium,same,lower,35.863,19.345200000000002,10.1802,17.434649999999998,chroma
4,35,false,medium,same,higher,120.577,19.345200000000002,36.755880000000005,18.377940000000002,chroma
4,36,false,low,small,higher,80.006,5.358,10.1802,10.1802,chroma
4,37,false,low,small,lower,8.996,5.358,1.5510000000000002,3.2923500000000003,chroma
4,38,false,low,same,lower,62.561,5.358,1.5510000000000002,4.7658000000000005,chroma
4,39,false,low,same,higher,11.251,5.358,10.1802,6.563549999999999,chroma
4,40,false,high,medium,higher,11.631,36.755880000000005,69.936,35.017914000000005,chroma
4,41,false,high,medium,lower,95.605,36.755880000000005,19.345200000000002,33.128655,chroma
4,42,false,medium,small,lower,63.77,19.345200000000002,10.1802,20.82006,chroma
4,43,false,medium,small,higher,139.149,19.345200000000002,36.755880000000005,19.82883,chroma
4,44,false,high,large,higher,51.727,36.755880000000005,69.936,35.017914000000005,chroma
4,45,false,high,large,lower,20.571,36.755880000000005,19.345200000000002,30.371964000000002,chroma
4,46,false,low,medium,lower,100.514,5.358,1.5510000000000002,4.63185,chroma
4,47,false,low,medium,higher,82.909,5.358,10.1802,7.769100000000001,chroma
4,48,false,low,large,higher,110.826,5.358,10.1802,6.295649999999999,chroma
4,49,false,low,large,lower,38.734,5.358,1.5510000000000002,5.70345,chroma
4,50,false,low,same,lower,159.058,5.358,1.5510000000000002,5.8374000000000015,chroma
4,51,false,low,same,higher,23.713,5.358,10.1802,8.70675,chroma
,,,,,,,,,,
4,0,true,low,small,lower,60.3,5.358,1.5510000000000002,4.7658000000000005,width
4,1,true,medium,medium,higher,27.469,19.345200000000002,36.755880000000005,18.377940000000002,width
4,2,true,high,large,higher,30.986,36.755880000000005,69.936,26.747840999999998,width
4,3,true,medium,same,lower,14.917,19.345200000000002,10.1802,19.36917,width
4,4,false,high,small,higher,13.234,36.755880000000005,69.936,40.531296000000005,width
4,5,false,high,small,lower,29.632,36.755880000000005,19.345200000000002,39.560934,width
